"track_id","track_name","artist_name","album_name","album_release_year","album_release_date_precision","album_type","album_release_date","track_number","explicit","type","disc_number","time_signature","tempo","duration_ms","key_name","mode_name","key_mode","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","Position","Year","Top_100"
"471Nj52XvdIpRW4OcY7RPS","All I Have to Do Is Dream","The Everly Brothers","Classic Years",2019,"day","album","2019-07-14",9,FALSE,"track",1,4,103.579,143506,"C#","minor","C# minor",0.58,0.388,1,-10.639,0,0.0266,0.831,0,0.159,0.578,"2",1958,"Yes"
"2aNG1zFgAuHqYWhNbiIOF8","All I Have to Give","Backstreet Boys","Backstreet's Back",1997,"day","album","1997-08-12",3,FALSE,"track",1,4,96.021,274626,"C#","major","C# major",0.73,0.553,1,-7.84,1,0.0286,0.0357,0,0.0679,0.358,"25",1999,"Yes"
"7LLBFAlUOE6rUHDePQL57a","All I Need","Jack Wagner","All I Need",1984,"day","album","1984-01-01",5,FALSE,"track",1,4,140.277,209493,"A","major","A major",0.475,0.375,9,-12.023,1,0.0282,0.468,0,0.162,0.166,"42",1985,"Yes"
"3ZpQiJ78LKINrW9SQTgbXd","All I Wanna Do","Sheryl Crow","Tuesday Night Music Club",1993,"day","album","1993-08-03",9,FALSE,"track",1,4,120.08,272106,"A","major","A major",0.836,0.533,9,-11.263,1,0.0332,0.113,0.0105,0.296,0.957,"34",1994,"Yes"
"3ZpQiJ78LKINrW9SQTgbXd","All I Wanna Do","Sheryl Crow","Tuesday Night Music Club",1993,"day","album","1993-08-03",9,FALSE,"track",1,4,120.08,272106,"A","major","A major",0.836,0.533,9,-11.263,1,0.0332,0.113,0.0105,0.296,0.957,"67",1995,"Yes"
"5GorFaKkP2mLREQvhSblIg","All My Life","K-Ci & JoJo","Love Always",1997,"day","album","1997-01-01",11,FALSE,"track",1,4,128,331240,"C#","major","C# major",0.634,0.528,1,-8.834,1,0.0309,0.117,2.26e-06,0.0565,0.18,"7",1998,"Yes"
"1DxT6f6mH7kLriOUWbujup","All Night Long (All Night)","Lionel Richie","Can't Slow Down",1983,"day","album","1983-01-01",2,FALSE,"track",1,4,108.822,382973,"C#","major","C# major",0.714,0.583,1,-13.346,1,0.0391,0.273,0.000813,0.0288,0.849,"12",1984,"Yes"
"7sS1P9f8SDyl03hqC1etWU","All or Nothing","Milli Vanilli","All Or Nothing",1988,"day","album","1988-11-14",6,FALSE,"track",1,4,100.733,200600,"C#","major","C# major",0.877,0.85,1,-13.03,1,0.0726,0.0154,0.00369,0.114,0.809,"79",1990,"Yes"
"7pbNNVcFePJV3Wani6zH8q","All or Nothing","O-Town","O-Town 2",2003,"day","album","2003-02-03",14,FALSE,"track",1,4,126.905,250800,"C","major","C major",0.652,0.447,0,-5.507,1,0.0287,0.257,0,0.253,0.234,"41",2001,"Yes"
"2lmcH6prYo3BlR8LfRUJc3","All Out of Love","Air Supply","All Out Of Love",2018,"day","album","2018-02-02",2,FALSE,"track",1,4,108.371,241373,"C","major","C major",0.502,0.513,0,-6.473,1,0.0251,0.077,0,0.494,0.318,"55",1980,"Yes"
"7ln2o7LypD59pSFspxNqCi","All Right","Christopher Cross","The Cafe Carlyle Sessions",2008,"year","album","2008",8,FALSE,"track",1,4,130.109,261733,"E","major","E major",0.795,0.59,4,-7.736,1,0.0315,0.269,0.00387,0.145,0.577,"70",1983,"Yes"
"19fm0eNKTeg1JbHCHwPhLe","All Star","Smash Mouth","All Star Smash Hits",2005,"day","album","2005-01-01",1,FALSE,"track",1,4,104.027,200560,"B","major","B major",0.738,0.861,11,-5.916,1,0.0324,0.0369,0,0.0942,0.756,"17",1999,"Yes"
"19JjkcjQJN5zBH10YS4eiK","All Summer Long","Kid Rock","GREATEST HITS: You Never Saw Coming",2018,"day","album","2018-09-21",2,FALSE,"track",1,4,103.003,297373,"G","major","G major",0.703,0.888,7,-2.418,1,0.0292,0.00929,6.38e-06,0.102,0.888,"85",2008,"Yes"
"5Xquas4E8VGBaCLaq3UBRu","All This Love","DeBarge","Time Will Reveal: The Complete Motown Albums",2011,"day","album","2011-09-20",13,FALSE,"track",1,4,187.453,352026,"F","minor","F minor",0.48,0.589,5,-7.426,0,0.0382,0.0545,0.000158,0.117,0.403,"78",1983,"Yes"
"5tQdbHvVvvtYMrgWND2hzi","All This Time","Sting","...All This Time",2001,"day","album","2001-01-01",4,FALSE,"track",1,4,128.814,320573,"C","major","C major",0.686,0.539,0,-7.338,1,0.0428,0.0678,4.1e-05,0.723,0.581,"92",1991,"Yes"
"5jzDnEoTtwzvJfvVx52rDC","All This Time","Tiffany","Hold An Old Friend's Hand",1988,"day","album","1988-01-01",1,FALSE,"track",1,4,180.048,261906,"C#","major","C# major",0.474,0.503,1,-9.921,1,0.0323,0.191,2.94e-06,0.328,0.436,"78",1989,"Yes"
"4QEffZVnZFaB6GKFuDlDqI","All Through the Night","Cyndi Lauper","In Paris",2017,"day","album","2017-08-23",4,FALSE,"track",1,4,101.161,268767,"G#","major","G# major",0.503,0.633,8,-9.568,1,0.035,0.304,0,0.701,0.307,"65",1985,"Yes"
"3aEcaegTsg7rnU0Mk5a7Eu","All Time Low","Jon Bellion","The Human Condition",2016,"day","album","2016-07-01",3,FALSE,"track",1,4,90.026,217603,"C","major","C major",0.622,0.549,0,-4.359,1,0.151,0.0638,0,0.0792,0.493,"75",2017,"Yes"
"5zqJlEJcn0EfnvAScH8swK","All You Need Is Love","The Beatles","Yellow Submarine Songtrack",2014,"day","album","2014-01-01",12,FALSE,"track",1,4,102.967,226666,"G","major","G major",0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,"30",1967,"Yes"
"59xhCcRskqyMtKzdvLZDfV","Allentown","Billy Joel","The Nylon Curtain",1982,"day","album","1982-06-23",1,FALSE,"track",1,4,113.817,230160,"G","major","G major",0.69,0.837,7,-8.312,1,0.0289,0.127,7.2e-06,0.102,0.967,"43",1983,"Yes"
"2GvQpaTPU18NdvmNvgKczQ","Alley Cat","Bent Fabric","I Love Jazz",2015,"day","album","2015-07-02",4,FALSE,"track",1,4,111.399,150640,"C","major","C major",0.79,0.207,0,-17.791,1,0.0395,0.937,0.885,0.128,0.68,"37",1962,"Yes"
"6f5ziPwW7H3HiYlOhxWpM6","Alley Oop","The Hollywood Argyles","The Hollywood Argyles",2018,"day","album","2018-01-06",1,FALSE,"track",1,4,129.396,161476,"G","major","G major",0.611,0.419,7,-11.65,1,0.0637,0.812,0,0.0977,0.953,"16",1960,"Yes"
"5ZCv9I8mgChcYkSrLuLSTc","Almost Doesn't Count","Brandy","Never Say Never",1998,"day","album","1998-05-29",5,FALSE,"track",1,4,71.582,218466,"C","minor","C minor",0.682,0.543,0,-7.063,0,0.0454,0.494,0,0.158,0.478,"76",1999,"Yes"
"7m0hUrWuE4yRyOxL1D7Xag","Almost Persuaded","David Houston","Number 1's - David Houston",2011,"day","album","2011-03-15",1,FALSE,"track",1,3,82.944,176248,"G#","major","G# major",0.25,0.449,8,-7.256,1,0.0359,0.857,5.49e-06,0.0991,0.366,"65",1966,"Yes"
"5G3UW8m4XkZGXARWtQSeC9","Alone Again (Naturally)","Gilbert O'Sullivan","The Essential Collection",2016,"day","album","2016-06-10",23,FALSE,"track",1,4,171.807,219720,"G#","minor","G# minor",0.556,0.488,8,-7.762,0,0.0345,0.593,0.000113,0.122,0.593,"2",1972,"Yes"
"1n7OMLiZDScinDxyClYwSU","Along Came Jones","The Coasters","Searchin",2019,"day","album","2019-07-09",9,FALSE,"track",1,4,104.843,182600,"A","major","A major",0.773,0.585,9,-11.279,1,0.349,0.951,0.00886,0.109,0.718,"80",1959,"Yes"
"3Zje70mXjYyMuzge8j24L9","Along Comes Mary","The Association","And Then...Along Comes",1966,"year","album","1966",6,FALSE,"track",1,4,143.561,171000,"G","major","G major",0.584,0.62,7,-7.681,1,0.0513,0.0883,1.73e-06,0.187,0.857,"94",1966,"Yes"
"5Rde8eWptlJrh6hL2jIrfD","Already Gone","Kelly Clarkson","Greatest Hits - Chapter One",2012,"day","album","2012-11-19",8,FALSE,"track",1,4,74.056,281600,"A","major","A major",0.45,0.849,9,-4.149,1,0.0509,0.236,0,0.0727,0.304,"95",2009,"Yes"
"5Rde8eWptlJrh6hL2jIrfD","Already Gone","Kelly Clarkson","Greatest Hits - Chapter One",2012,"day","album","2012-11-19",8,FALSE,"track",1,4,74.056,281600,"A","major","A major",0.45,0.849,9,-4.149,1,0.0509,0.236,0,0.0727,0.304,"74",2010,"Yes"
"7bPu9dgSyx0lTFm4iecxI2","Alright","Janet Jackson","Rhythm Nation",1989,"day","album","1989-09-19",12,FALSE,"track",1,4,111.723,386506,"B","major","B major",0.653,0.875,11,-7.864,1,0.0346,0.0983,0.569,0.537,0.963,"44",1990,"Yes"
"3k3TDP4Kz5YhgsQwYb3foC","Always","Atlantic Starr","The Complete Warner & Reprise Albums",2019,"day","album","2019-07-19",5,FALSE,"track",1,4,130.945,288493,"G","major","G major",0.606,0.534,7,-6.758,1,0.0256,0.399,0.000973,0.356,0.328,"14",1987,"Yes"
"2RChe0r2cMoyOvuKobZy44","Always","Bon Jovi","Cross Road",1994,"day","album","1994-10-18",4,FALSE,"track",1,4,140.795,353026,"E","major","E major",0.383,0.659,4,-5.558,1,0.0312,0.117,0,0.0778,0.327,"91",1994,"Yes"
"2RChe0r2cMoyOvuKobZy44","Always","Bon Jovi","Cross Road",1994,"day","album","1994-10-18",4,FALSE,"track",1,4,140.795,353026,"E","major","E major",0.383,0.659,4,-5.558,1,0.0312,0.117,0,0.0778,0.327,"17",1995,"Yes"
"31fzVAmqx899uxIPomTYtO","Always and Forever","Heatwave","Too Hot To Handle",1976,"year","album","1976",4,FALSE,"track",1,3,151.542,374826,"D","major","D major",0.378,0.169,2,-18.575,1,0.0315,0.271,0,0.137,0.23,"75",1978,"Yes"
"2aBxt229cbLDOvtL7Xbb9x","Always Be My Baby","Mariah Carey","Daydream",1995,"day","album","1995-09-26",5,FALSE,"track",1,4,78.946,258133,"E","major","E major",0.649,0.531,4,-8.335,1,0.0363,0.457,0,0.249,0.488,"5",1996,"Yes"
"2CD8UvBi01dwnriCM8TivL","Always in My Heart","Tevin Campbell","The Best Of Tevin Campbell",2001,"year","album","2001",4,FALSE,"track",1,4,124.152,338732,"F#","major","F# major",0.713,0.677,6,-6.761,1,0.0253,0.0282,5.99e-05,0.144,0.522,"96",1994,"Yes"
"385xtrnE4KRKOsNWJlfZvI","Always on My Mind","Willie Nelson","Willie Nelson The Collection",2004,"day","album","2004-01-01",8,FALSE,"track",1,4,144.929,211920,"D","major","D major",0.351,0.317,2,-14.242,1,0.0302,0.714,1.93e-05,0.183,0.231,"22",1982,"Yes"
"0KlJjhnfwAnPacNd7EH45J","Always Something There to Remind Me","Naked Eyes","Burning Bridges",1983,"day","album","1983-03-16",4,FALSE,"track",1,4,149.258,218933,"G","major","G major",0.613,0.801,7,-5.165,1,0.0352,0.133,0,0.545,0.691,"46",1983,"Yes"
"4WTOkWsfedS4mXX52rToKL","Am I Wrong","Nico & Vinz","Black Star Elephant",2014,"day","album","2014-09-16",2,FALSE,"track",1,4,119.939,247520,"G#","major","G# major",0.725,0.68,8,-5.465,1,0.0306,0.162,2.13e-06,0.158,0.76,"14",2014,"Yes"
"4gpext9x0CbdD9NWaa4nDj","Amanda","Boston","Third Stage",1986,"day","album","1986-01-01",1,FALSE,"track",1,4,125.434,256200,"G","major","G major",0.45,0.415,7,-14.028,1,0.0318,0.322,0,0.104,0.279,"50",1986,"Yes"
"0hpYpPG62TnuSj3W9o0FEa","Amazed","Lonestar","Amazed - The Best Of",2010,"day","album","2010-10-22",1,FALSE,"track",1,4,139.76,240613,"C#","major","C# major",0.556,0.565,1,-7.972,1,0.0294,0.228,0,0.134,0.263,"85",1999,"Yes"
"0hpYpPG62TnuSj3W9o0FEa","Amazed","Lonestar","Amazed - The Best Of",2010,"day","album","2010-10-22",1,FALSE,"track",1,4,139.76,240613,"C#","major","C# major",0.556,0.565,1,-7.972,1,0.0294,0.228,0,0.134,0.263,"8",2000,"Yes"
"6beFuzSjwhOKFZp2aqYDdY","Amazing","Aerosmith","Get A Grip",1993,"day","album","1993-01-01",13,FALSE,"track",1,4,139.454,356160,"C","major","C major",0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,"72",1994,"Yes"
"0ol55yZ5sAdL0CnG8350VL","Amazing Grace","Judy Collins","Both Sides Now",2018,"day","album","2018-06-08",10,FALSE,"track",1,4,87.747,248693,"D#","major","D# major",0.192,0.263,3,-11.83,1,0.0332,0.945,0,0.203,0.196,"80",1971,"Yes"
"5NK39gGj8BsZoIjX0q3fuW","American Honey","Lady Antebellum","Need You Now",2010,"day","album","2010-01-01",3,FALSE,"track",1,4,85.997,224866,"C#","major","C# major",0.588,0.684,1,-5.154,1,0.0288,0.508,0,0.141,0.121,"94",2010,"Yes"
"1dgWTMoHwTUnQhOQ8SR5fV","American Kids","Kenny Chesney","The Big Revival",2014,"day","album","2014-09-22",4,FALSE,"track",1,4,170.097,182960,"G","major","G major",0.733,0.589,7,-7.37,1,0.1,0.0476,5.85e-06,0.0366,0.867,"73",2014,"Yes"
"3yUtPfJfnOI2zC1n8lPVmX","American Pie","Don McLean","Favorites & Rarities (World)",1992,"day","album","1992-01-01",3,FALSE,"track",1,4,138.347,515373,"G","major","G major",0.523,0.531,7,-10.618,1,0.0614,0.425,0,0.237,0.487,"3",1972,"Yes"
"4cG1Bu2EdPA9KqrOCviKP0","American Soldier","Toby Keith","Toby Keith 35 Biggest Hits",2008,"day","album","2008-01-01",8,FALSE,"track",2,4,164.143,262400,"A","major","A major",0.452,0.596,9,-7.122,1,0.0449,0.133,1.21e-05,0.0603,0.213,"90",2004,"Yes"
"2Aad7939l6geyTDZ3WUOl5","American Woman","The Guess Who","American Woman",2012,"day","album","2012-01-19",2,FALSE,"track",1,4,92.485,307546,"B","minor","B minor",0.497,0.748,11,-6.444,0,0.0462,0.0023,0.0146,0.169,0.26,"3",1970,"Yes"
"7ApNObZXzgMds4ERhYwaK4","Amnesia","5 Seconds of Summer","5 Seconds Of Summer",2014,"day","album","2014-06-27",12,FALSE,"track",1,4,101.714,237247,"D","major","D major",0.602,0.491,2,-5.203,1,0.0302,0.0269,0,0.153,0.125,"86",2014,"Yes"
"7EaF0rCSvixSP8PhdV4mI7","Among My Souvenirs","Connie Francis","All Time Greats",2019,"day","album","2019-11-15",20,FALSE,"track",1,3,107.991,151280,"A","major","A major",0.486,0.464,9,-6.236,1,0.0266,0.404,7.78e-06,0.184,0.417,"73",1960,"Yes"
"4ud7COoH7NtWrYCvu79hGf","Amos Moses","Jerry Reed","The Essential Jerry Reed",2015,"day","album","2015-10-02",11,FALSE,"track",1,4,104.212,140213,"D","major","D major",0.768,0.696,2,-8.469,1,0.0573,0.163,0.0134,0.0188,0.894,"28",1971,"Yes"
"30IpEYZRHYmS8yZyMM5aYK","An Everlasting Love","Andy Gibb","Shadow Dancing",1978,"day","album","1978-04-04",4,FALSE,"track",1,4,125.475,250360,"A","major","A major",0.668,0.685,9,-6.533,1,0.0368,0.302,0,0.137,0.903,"45",1978,"Yes"
"1Gg14U26oq94uWcG7khccX","An Innocent Man","Billy Joel","An Innocent Man",1983,"day","album","1983-08-08",2,FALSE,"track",1,4,105.764,318000,"C","major","C major",0.509,0.382,0,-9.441,1,0.0351,0.0466,0,0.112,0.427,"72",1984,"Yes"
"4M7aciOBSbGnh1bN3YbuS0","Anaconda","Nicki Minaj","The Pinkprint",2014,"day","album","2014-12-15",12,TRUE,"track",1,4,129.994,260240,"A","major","A major",0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,"36",2014,"Yes"
"0QILZJ8E4F2DjgpGHjOADH","And Our Feelings","Babyface","For The Cool In You",1993,"day","album","1993-08-24",5,FALSE,"track",1,4,128.137,342360,"E","major","E major",0.741,0.592,4,-7.819,1,0.0298,0.138,0,0.224,0.27,"98",1994,"Yes"
"3kfXUGIdBNpyr2gBvU3Guj","Angel","Aerosmith","Permanent Vacation",1987,"day","album","1987-01-01",9,FALSE,"track",1,4,171.46,308906,"D#","major","D# major",0.255,0.822,3,-3.547,1,0.0389,0.296,0,0.106,0.409,"34",1988,"Yes"
"7ov1nZ2QZc3LIuCXXERZP0","Angel","Madonna","Like a Virgin (Reissue)",1984,"day","album","1984-11-12",2,FALSE,"track",1,4,133.266,236133,"G","major","G major",0.752,0.593,7,-13.673,1,0.0367,0.296,0.000196,0.168,0.834,"81",1985,"Yes"
"0yu7C6oLwMqaCoAaN8yFlj","Angel","Jon Secada","Stage Rio",2010,"day","album","2010-03-29",4,FALSE,"track",1,4,77.891,261106,"F#","minor","F# minor",0.225,0.511,6,-7.961,0,0.032,0.21,0,0.901,0.0857,"72",1993,"Yes"
"4jXSBrPOaE9I7roLp2WkCn","Angel","Sarah McLachlan","Closer: The Best of Sarah McLachlan",2008,"day","album","2008-10-07",10,FALSE,"track",1,3,117.2,269413,"C#","major","C# major",0.533,0.0777,1,-15.152,1,0.0362,0.948,1.68e-05,0.106,0.14,"18",1999,"Yes"
"6wRgZoeF130n9dUWBKfMpl","Angel","Amanda Perez","I Pray",2004,"day","album","2004-01-01",10,FALSE,"track",1,4,143.865,218600,"A","minor","A minor",0.613,0.535,9,-6.882,0,0.0663,0.482,0,0.277,0.366,"69",2003,"Yes"
"0d1n1PHCaxYADnQIz4H5YG","Angel Eyes","The Jeff Healey Band","See The Light",2015,"day","album","2015-02-27",5,FALSE,"track",1,4,63.366,262133,"C","major","C major",0.516,0.354,0,-15.044,1,0.0263,0.5,0,0.121,0.404,"70",1989,"Yes"
"4jG4ijXCacAT9d6UZXfGLX","Angel of the Morning","Juice Newton","Angel of the Morning",2018,"day","album","2018-11-30",1,FALSE,"track",1,4,149.833,255120,"G","major","G major",0.422,0.515,7,-6.47,1,0.0261,0.314,9.65e-05,0.25,0.247,"25",1981,"Yes"
"6dMOCRZfgm0UNgoI0vofZd","Angie Baby","Helen Reddy","Highlights of Helen Reddy",2017,"day","album","2017-02-18",4,FALSE,"track",1,4,76.399,236054,"G","minor","G minor",0.719,0.486,7,-8.053,0,0.0746,0.551,3.78e-06,0.337,0.626,"27",1975,"Yes"
"7EYmsUSPUHASjJjkK3QGh4","Animal","Neon Trees","Habits",2010,"day","album","2010-01-01",3,FALSE,"track",1,4,148.039,212293,"F","major","F major",0.482,0.833,5,-5.611,1,0.0449,0.000346,0,0.365,0.74,"61",2010,"Yes"
"7EYmsUSPUHASjJjkK3QGh4","Animal","Neon Trees","Habits",2010,"day","album","2010-01-01",3,FALSE,"track",1,4,148.039,212293,"F","major","F major",0.482,0.833,5,-5.611,1,0.0449,0.000346,0,0.365,0.74,"97",2011,"Yes"
"74YqGwJ58HtMcye5ZD1gfp","Animals","Maroon 5","V Japan Special Edition",2015,"day","album","2015-07-22",2,FALSE,"track",1,4,189.868,231013,"E","minor","E minor",0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,"62",2014,"Yes"
"74YqGwJ58HtMcye5ZD1gfp","Animals","Maroon 5","V Japan Special Edition",2015,"day","album","2015-07-22",2,FALSE,"track",1,4,189.868,231013,"E","minor","E minor",0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,"46",2015,"Yes"
"3IkXUPKjvMZD8u20mR6qts","Annie's Song","John Denver","The John Denver Collection, Vol 2: Annie's Song",1997,"day","album","1997-06-17",2,FALSE,"track",1,3,140.065,188666,"D","major","D major",0.253,0.209,2,-14.274,1,0.0363,0.847,1.11e-05,0.0862,0.406,"25",1974,"Yes"
"1Z0QdPM5YcMIAwhVD6wBBM","Anniversary","Tony! Toni! Toné!","Sons Of Soul",1993,"day","album","1993-01-01",14,FALSE,"track",1,4,88.973,563840,"F#","major","F# major",0.549,0.365,6,-12.956,1,0.0316,0.0876,9.15e-06,0.214,0.168,"97",1993,"Yes"
"2xnqcfiEYz8nmcj9GtHYEp","Another Day in Paradise","Phil Collins","At Fukuoka Dome",2013,"day","album","2013-12-10",2,FALSE,"track",1,4,101.063,328973,"F","minor","F minor",0.684,0.44,5,-16.992,0,0.0255,0.76,0.0185,0.355,0.645,"7",1990,"Yes"
"3DL3P7ZMOu5gApQwaUtseF","Another Night","Real McCoy","Another Night",1995,"day","album","1995-04-10",1,FALSE,"track",1,4,125.916,236600,"G","major","G major",0.812,0.877,7,-7.596,1,0.0399,0.099,0.00441,0.135,0.885,"63",1994,"Yes"
"3DL3P7ZMOu5gApQwaUtseF","Another Night","Real McCoy","Another Night",1995,"day","album","1995-04-10",1,FALSE,"track",1,4,125.916,236600,"G","major","G major",0.812,0.877,7,-7.596,1,0.0399,0.099,0.00441,0.135,0.885,"6",1995,"Yes"
"70iDnqYvxCPl3mPd3ddxgD","Another Sad Love Song","Toni Braxton","Toni Braxton",1993,"day","album","1993-07-13",1,FALSE,"track",1,4,96.067,301560,"D","major","D major",0.78,0.71,2,-7.429,1,0.0479,0.0143,3.49e-05,0.0366,0.858,"46",1993,"Yes"
"5z8DiKSG4EwxmO6gUi12rZ","Another Saturday Night","Sam Cooke","Ain't That Good News",1964,"day","album","1964-03-01",5,FALSE,"track",1,4,123.089,160000,"A","major","A major",0.771,0.657,9,-7.74,1,0.0528,0.435,0,0.0894,0.967,"78",1963,"Yes"
"2atkFh2VJVf6TgtV3HAbLz","Anticipation","Carly Simon","Never Been Gone",2009,"day","album","2009-10-26",11,FALSE,"track",1,4,94.106,291773,"G#","major","G# major",0.59,0.17,8,-11.587,1,0.0278,0.871,0,0.123,0.384,"72",1972,"Yes"
"1Yj09dhJ1sKN13tBF9gpmA","Any Day Now","Ronnie Milsap","The Best Of Ronnie Milsap",2019,"day","album","2019-06-28",6,FALSE,"track",1,4,103.359,222400,"F","major","F major",0.696,0.532,5,-9.705,1,0.0237,0.148,0.00246,0.0842,0.624,"83",1982,"Yes"
"2yOm4lN7aTygtXanJFNFWU","Any Time, Any Place","Janet Jackson","Janet",1993,"day","album","1993-05-18",25,FALSE,"track",1,4,128.785,428200,"A#","major","A# major",0.571,0.232,10,-11.309,1,0.0699,0.604,0.000246,0.119,0.207,"30",1994,"Yes"
"1pqA0PdzVyJm9pRtVeJx5d","Anyone Who Had a Heart","Dionne Warwick","The Complete Scepter and Warner Albums",2019,"day","album","2019-10-25",13,FALSE,"track",1,3,78.856,184226,"G#","major","G# major",0.505,0.0477,8,-23.032,1,0.0278,0.91,2.61e-06,0.0675,0.309,"72",1964,"Yes"
"2OrAcwEPWieKk2LexCZeel","Anything","SWV","Anything",1994,"day","album","1994-05-10",7,FALSE,"track",1,4,171.763,168533,"F","major","F major",0.47,0.489,5,-13.47,1,0.0357,0.126,0,0.321,0.385,"78",1994,"Yes"
"2AtBXRPCZhtIqSGF5ap33B","Anything","3T","Brotherhood",1995,"day","album","1995-10-01",1,FALSE,"track",1,4,131.977,321000,"A#","minor","A# minor",0.686,0.454,10,-10.928,0,0.0328,0.43,0.00021,0.286,0.645,"43",1996,"Yes"
"0S8xKy1efKy3LvR53qe3Cq","Anytime You Need a Friend","Mariah Carey","Music Box",1993,"day","album","1993-08-04",3,FALSE,"track",1,4,136.13,265466,"A","minor","A minor",0.57,0.549,9,-7.956,0,0.0312,0.469,7.91e-06,0.0715,0.295,"47",1994,"Yes"
"1EntfuxWPYjI8ONzkfNb0W","Applause","Lady Gaga","ARTPOP",2013,"day","album","2013-11-11",14,FALSE,"track",1,4,139.945,212333,"G","minor","G minor",0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,"37",2013,"Yes"
"5muZTF3tUOOO8dH8IPkFcK","April Love","Pat Boone","20th Century Masters: The Millennium Collection: Best Of Pat Boone",2000,"day","album","2000-12-05",7,FALSE,"track",1,4,180.393,161600,"G#","major","G# major",0.228,0.224,8,-12.137,1,0.0359,0.763,0.0419,0.0904,0.448,"45",1958,"Yes"
"0KCFkxHksPiDhDVOUXnhWo","Are You Gonna Be My Girl","Jet","Are You Gonna Be My Girl",2018,"day","album","2018-05-26",1,FALSE,"track",1,4,105.265,215000,"D","major","D major",0.598,0.95,2,-3.358,1,0.0848,0.00167,0.000388,0.154,0.577,"76",2004,"Yes"
"6VWFrHAnLDyNUEJbJvpkZA","Are You Jimmy Ray?","Jimmy Ray","Jimmy Ray",1998,"day","album","1998-03-10",1,FALSE,"track",1,4,99.083,201200,"A#","minor","A# minor",0.75,0.914,10,-5.707,0,0.0704,0.13,2.33e-05,0.392,0.672,"65",1998,"Yes"
"4xUqqie4bBKufHtlMuZS3k","Are You Lonesome Tonight?","Elvis Presley","Platinum - A Life In Music",1997,"day","album","1997-07-15",6,FALSE,"track",2,3,73.093,186666,"C","major","C major",0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,"96",1961,"Yes"
"3pWuy7GIIruVst2J3thkYQ","Are You Ready?","Pacific Gas & Electric","Are You Ready?",1970,"year","album","1970",1,FALSE,"track",1,4,137.22,322266,"C","major","C major",0.6,0.648,0,-12.147,1,0.0617,0.017,8.12e-05,0.219,0.84,"93",1970,"Yes"
"2j78lPDRu9HcN3X817CmR2","Ariel","Dean Friedman","Dean Friedman",1977,"day","album","1977-02-04",2,FALSE,"track",1,4,124.544,263639,"D","major","D major",0.675,0.564,2,-9.422,1,0.044,0.329,9.07e-05,0.311,0.719,"69",1977,"Yes"
"2RtmMC4btQbvQ9w5KxPZpy","Arizona","Mark Lindsay","Arizona",1970,"year","album","1970",1,FALSE,"track",1,4,81.18,188133,"D#","major","D# major",0.479,0.453,3,-12.806,1,0.0472,0.225,0.00038,0.143,0.756,"66",1970,"Yes"
"3so3tyos0NLZW0pGhzWQP9","Armageddon It","Def Leppard","Viva! Hysteria (Original Soundtrack)",2013,"day","album","2013-10-22",6,FALSE,"track",1,4,121.054,326653,"B","major","B major",0.544,0.928,11,-5.447,1,0.0488,0.00014,7.32e-06,0.976,0.347,"53",1989,"Yes"
"0IO0iKtO4djzxAQWNmg55O","As I Lay Me Down","Sophie B. Hawkins","Bad Kitty Board Mix",2006,"year","album","2006",5,FALSE,"track",1,4,80.466,385277,"A#","major","A# major",0.377,0.631,10,-7.686,1,0.205,0.649,0,0.707,0.344,"39",1995,"Yes"
"0IO0iKtO4djzxAQWNmg55O","As I Lay Me Down","Sophie B. Hawkins","Bad Kitty Board Mix",2006,"year","album","2006",5,FALSE,"track",1,4,80.466,385277,"A#","major","A# major",0.377,0.631,10,-7.686,1,0.205,0.649,0,0.707,0.344,"76",1996,"Yes"
